metric,source_index,architecture,seed,run_label,error,run_mean,run_sample_std,std_above_run_mean,is_ge_outlier_sigma
force_rmse,6266598,L4N4,42,L4N4 s42,68.80919357223506,0.7284919982471453,1.294255059768757,52.60222941384661,True
force_rmse,6266598,L4N4,1776,L4N4 s1776,66.798281959797,0.7028454213925167,2.376875554184212,27.80769755574758,True
force_rmse,3673855,L3N4,0,L3N4 s0,0.5675772528719014,0.7487737191471382,1.062059810771518,-0.17060853300117743,False
force_rmse,3673855,L3N4,1,L3N4 s1,1.1029476598076131,0.7759377503699537,2.727832319847768,0.11987903620700147,False
force_rmse,3673855,L3N4,7,L3N4 s7,0.3100477704029313,0.7593240561979255,1.803635935018513,-0.24909477410161646,False
force_rmse,3673855,L3N4,42,L3N4 s42,0.388972486766578,3.06855626350397,635.9190477885116,-0.004213718375091894,False
force_rmse,3673855,L3N4,101,L3N4 s101,0.5615332649959957,0.7459622809873312,1.2523542465365345,-0.14726585269414444,False
force_rmse,3673855,L3N4,202,L3N4 s202,0.3325755729259579,0.8431210359313008,7.652568671926223,-0.0667155676600853,False
force_rmse,3673855,L3N5,0,L3N5 s0,0.6271435606944626,0.9302972736635371,1.2755249187294415,-0.23766976914182736,False
force_rmse,3673855,L3N5,1,L3N5 s1,0.3126504857310291,0.77667101360709,1.0342250207399561,-0.4486649603043528,False
force_rmse,3673855,L3N5,2,L3N5 s2,0.6198599042794734,0.8995919849183872,2.005835693119988,-0.13945912000588798,False
force_rmse,3673855,L3N5,3,L3N5 s3,0.7397276454972251,1.3426306001985093,150.97216563344338,-0.003993470930033006,False
force_rmse,3673855,L3N5,4,L3N5 s4,0.4654772348417179,0.767989277423989,1.1236320753312905,-0.26922695535643093,False
force_rmse,3673855,L3N5,7,L3N5 s7,0.5918016343452698,0.8156407186690648,2.715445565417085,-0.08243180683661172,False
force_rmse,3673855,L3N5,42,L3N5 s42,0.9804386206703252,0.7763728265238862,1.0743564989113195,0.18994234628191436,False
force_rmse,3673855,L3N5,1776,L3N5 s1776,951.106266021759,0.8445330250675972,11.79982220048153,80.53186877323566,True
force_rmse,3673855,L4N3,7,L4N3 s7,0.5464547397831824,0.7753723255357129,1.0564935853803457,-0.21667673984988603,False
force_rmse,3673855,L4N3,42,L4N3 s42,0.646658827836844,0.809886800124928,2.047969306208862,-0.07970235285910929,False
force_rmse,3673855,L4N3,101,L4N3 s101,0.873268206178812,0.8257259389713092,1.1601534754277159,0.04097929128728014,False
force_rmse,3673855,L4N3,202,L4N3 s202,0.6991258718702257,0.7987275902263791,1.2491149539856543,-0.07973783200524977,False
force_rmse,3673855,L4N3,303,L4N3 s303,0.4158733121729503,0.8081150269731313,1.0942569696426558,-0.35845484715374737,False
force_rmse,3673855,L4N3,1776,L4N3 s1776,0.6621012088751653,0.7893848742178087,1.2645035356073908,-0.100659003125289,False
force_rmse,3673855,L4N4,0,L4N4 s0,0.6850207669618411,0.6998088506690505,1.0027711299909015,-0.014747217251202264,False
force_rmse,3673855,L4N4,7,L4N4 s7,0.7709734091261633,0.7121068102430937,1.0548637193503148,0.05580493271616659,False
force_rmse,3673855,L4N4,42,L4N4 s42,0.6105273364448639,0.7284919982471453,1.294255059768757,-0.091144833401971,False
force_rmse,3673855,L4N4,1776,L4N4 s1776,0.5974109087843494,0.7028454213925167,2.376875554184212,-0.04435844881426885,False
force_rmse,7306805,L3N4,0,L3N4 s0,12.63609278426653,0.7487737191471382,1.062059810771518,11.192702091310677,True
force_rmse,7306805,L3N4,1,L3N4 s1,12.133625572811091,0.7759377503699537,2.727832319847768,4.163631224618299,True
force_rmse,7306805,L3N4,7,L3N4 s7,13.89964829553528,0.7593240561979255,1.803635935018513,7.285463759182909,True
force_rmse,7306805,L3N4,42,L3N4 s42,17.890793584535754,3.06855626350397,635.9190477885116,0.023308371360439627,False
